"sentence_id";"cleanliness_presence";"cleanliness_positive";"cleanliness_negative";"comfort_presence";"comfort_positive";"comfort_negative";"amenities_presence";"amenities_positive";"amenities_negative";"staff_presence";"staff_positive";"staff_negative";"value_presence";"value_positive";"value_negative";"wifi_presence";"wifi_positive";"wifi_negative";"location_presence";"location_positive";"location_negative";"other_presence";"other_positive";"other_negative";"sentence"
1240347047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"L'hotel è situato all'interno di un cortile tranquillo e caratteristico a pochi passi da piazza bellini"
1240345653;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Se bisogna essere proprio scrupolosi, la nota dolente sono le Tv troppo piccole e di vecchia generazione."
1240348143;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Non si può fare colazione"
1240348829;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale gentile e disponibile."
1240348399;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Sono rimasto piacevolmente colpito dalla camera ampia e confortevole con vista sulle torri e bagno comodo."
1240347626;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"darei la possibilità di effettuare il chek in anticipato"
1240343576;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il materasso era comodissimo, anche se per un disguido nella prenotazione, per colpa mia, abbiamo avuto letti separati, e non è stato possibile né cambiare stanza né accomodarli."
1240345593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Vista dalla camera non entusiasmante"
1240348866;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Pozione centrale, camera moderna"
1240351742;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione A buffet SUPER  addirittura una sezione riservata a vegetariani vegani"
1240346265;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Per il prezzo che abbiamo pagato andava più che bene."
1240349066;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"camera prenotata per tre letti e in realtà uno era divano letto piccolo e scomodo, terrazzino all'interno di un cortile orrendo."
1240345434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"L'hotel è molto caratteristico con disegni foto di Totò, Sophia Loren e Troisi."
1240348150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Fiera a due passi"
1240349897;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Le luci insufficienti, la tv  a schermo piatto  da 15  montata ad una altezza che ne rende impossibile la visione."
1240350333;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"l cambio delle lenzuola mai effettuato."
1240343116;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"struttura moderna e funzionale....colazione buona e molta scelta......positivo il poter soggiornare con il nostro cane......rispecchia il livello dei 4 stelle Best Western."
1240343878;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera accogliente, ma non bene isolata."
1240344033;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione ottima, camera confortevole"
1240347118;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione è ottima, ma a colpirmi molto è stata la gentilezza e la disponibilit  dello staff."
1240343766;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Nonostante l'ampiezza della camera il letto matrimoniale era alla francese, quindi forse per qualcuno può non essere il massimo della comodità."
1240351536;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la stanza assegnata  era fredda e aprendo la finestra ci si trovava un muro di fronte."
1240347043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"La finestra dava su un cavedio interno alla struttura, non c'era aria dall'esterno insomma."
1240348007;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;"Stanze accoglienti arredate con gusto e il prezzo proposto per la notte conveniente al massimo"
1240343491;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"La cortesia del personale."
1240351810;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Pulizia e confort rispondono ampiamente alle aspettative, lo consigliere sia per chi viaggia per affari che per vedere e godersi la città"
1240344596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima la posizione 10 minuti dal centro passeggiando romanticamente sotto i portici ricchi di negozi e con la navetta per il rizzoli a due passi."
1240350094;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera era molto piccola, senza spazio neanche per aprire la valigia senza creare disagio nel passaggio."
1240346525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Struttura in zona centrale, comodissima per muoversi in tutta Napoli."
1240347350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Sala della colazione molto bella, trattandosi di palazzo storico."
1240348023;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Non hanno parcheggio privato"
1240343936;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Qualche piccolo dettaglio andrebbe migliorato tipo la qualità del materasso o il box doccia."
1240349021;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"colazione con ottimi dolci tipici napoletani."
1240348477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;"Wifi indecente  a parte dentro il centro congressi"
1240350533;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La camera pulita e confortevole"
1240345996;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La scaletta nel dormitorio comune per salire nel letto superiore è un po' scomoda."
1240346254;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ho dovuto fermarmi al parking a circa 300m dall hotel a pagamento."
1240344638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"La vista è meravigliosa  solo per le camere vista mare ."
1240343823;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione non commisurata ad un hotel 4 stelle."
1240342956;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Ottima posizione e cordialità del personale"
1240349369;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"colazione con prodotti da supermercato  hotel da classificare con 2 stelle"
1240344342;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Quando siamo andati via abbiamo chiesto un taxi, il personale si è rifiutato di chiamarlo dicendoci che uscendo dall albergo li avremmo trovati per strada."
1240348151;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Colazione ottima e anche la location panoramica"
1240344727;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Poca cordialità del personale ."
1240348078;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Vergognosa la pulizia, lo stato delle camere e il bagno  scrostato e arrugginito"
1240347481;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"ambiente , colazione di qualita"
1240349614;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Le prese vicino al letto non permetto l'inserimento di prese di sicurezza come quelle di alcuni computer o asciugacapelli."
1240343810;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Ambiente silenzioso e rilassante."
1240351158;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Aria condizionata difficilmente regolabile,troppo freddo in stanza."
1240347237;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il proprietario è gentilissimo e ci ha dato tantissime informazioni utili riguardo la città , come muoverci e dove andare."
1240342946;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione abbondante e con ricca scelta, frutta di buona qualità"
1240342597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Per arrivare al Grand Hotel è quasi solo possibile in auto o in taxi."
1240348813;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"e la comodità del letto."
1240343709;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Struttura bellissima e ben curata."
1240346998;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La sala da colazione è bellissima, nonché la colazione stessa è davvero abbondante e completa con salato  fagioli, bacon, uova , frutta  5 tipi diversi , dolci  non riesco ad enumerare , salumi, pani, caffè, tè  completa."
1240351089;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"nel frigo bar non ho trovato nulla da mangiare, molto strano, scarichi nei bagni da rivedere"
1240346667;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione ottima, anche con prodotti locali caratteristici."
1240350330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Comodo, facilmente raggiungibile sia dall'autostrada che dalla stazione ferroviaria"
1240347433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione strategica vicina all'autostrada pur essendo quasi in piena città."
1240349213;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la temperatura all'interno dell'hotel ed in camera eccessivamente calda."
1240347474;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Non c'è nessun tipo di controllo per l'accesso alle stanze, è sufficiente chiedere la chiave dicendo il numero di camera."
1240348501;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La mancanza di Sky"
1240348453;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"struttura molto centrale e veramente molto  silenziosa."
1240350906;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Decisamente allegro l'ambiente e cordiale il personale quelle poche volte che ho necessitato d'assistenza Pulita la stanza."
1240349568;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Cordialità da parte dello staff, pulizia e ordine."
1240348770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;"Wifi non funzionante nonostante ripetute richieste e rassicurazioni."
1240346322;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera confortevole e pulita, colazione ricchissima e di qualità."
1240348059;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"L'hotel necessita di maggiore cura nella pulizia e una migliore manutenzione"
1240343574;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staf reception molto cordiale e socievole ."
1240344771;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"siamo usciti di camera per la colazione e al rientro avevano cominciato le pulizie con tutti i nostri ancora da sistemare questo veramente pessimo."
1240345490;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione davvero buona"
1240350061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Consigliato per la posizione non molto distante da Bologna."
1240351159;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Tutto  non c'era il frigo, e da descrizione avrebbe dovuto esserci  camera fredda con riscaldamento acceso solo l'ultima notte, anche se richiesto da subito,letto scomodo e materasso fatiscente  praticamente pessimo..."
1240345239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"tutto considerato è stata una settimana di buon soggiorno"
1240348436;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Pulizia ordine e cortesia"
1240349077;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La moquette nelle camere, che per ovvie ragioni non può mai essere pulita."
1240348127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"la posizione per le visite"
1240345101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Nella mia esperienza di soggiorno davvero nulla che non mi sia piaciuto di questo hotel."
1240343119;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"La posizione in centro, la semplicità di tutte le operazioni, la disponibilità del personale e il fascino di stare in un antico palazzo"
1240349096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"E' difficoltoso trovare l'indirizzo, il navigatore quando ci si avvicina non lo trova."
1240350937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Diciamo che l albergo non ha una propria identità  è un mix di colori e arredi che sono in contrasto l uno con l altro"
1240351130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione ottima se non si ha la macchina."
1240350079;1;1;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;"Rapporto qualità prezzo buona , pulizie buone , staff cortese , colazione buona e vasta scelta, di fronte alle stazione di Napoli"
1240345137;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"un complimento e un ringraziamento particolare va a Luigi gentilissimo sempre con il sorriso e poi fa un cappuccino ottimo e un grazie di cuore per avermi comprato anche questa volta il biglietto per la partita."
1240347786;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Porta della camera difettosa"
1240345936;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Unico piccolo inconveniente il fatto di stare al piano terra sul giardino faceva sì che fossimo obbligati a tenere le tende chiuse soprattutto al mattino, quando gli altri ospiti si recavano nella sala colazione."
1240344735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Vicinanza stazione e centro"
1240350317;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Non ci è piaciuta la pulizia, veramente scadente."
1240351339;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"letto singolo troppo stretto e materasso scomodissimo"
1240347533;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagno sporco, base doccia porta rotto."
1240349899;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"letto molto confertevole, impianti ben funzionanti, personale professionale e cordiale."
1240347090;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Bagno un po' stretto e da rimodernare"
1240346908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Punto strategico a 20 metri dalla metropolitana"
1240346716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Nell'insieme è una buona struttura"
1240348376;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Si sta come a casa propria Colazione super"
1240345104;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione abbondante e con prodotti di qualità."
1240347988;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera ampia e spaziosa, luminosa, letto comodissimo"
1240342971;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione comodissima per visitare la città.......cortesia di tutto lo staff......buona colazione.......da consigliare   Buone Feste"
1240347081;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Stanza e bagno grandissime."
1240346904;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"personale molto gentile e disponibile"
1240346583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"UNO SCHIFO, ANDATE ALTROVE"
1240346166;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Un 4 stelle economico e valido."
1240348601;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il servizio alla colazione gentile e professionale."
1240344774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"L'hotel è in una posizione centrale, ideale per un breve soggiorno nella città di Napoli."
1240348695;1;1;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Check in, stanza, il personale, pulizia, colazione i punti top."
1240343663;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera spaziosa e silenziosa."
1240346310;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera spaziosissima e confortevole."
1240348744;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Staff cortese e disponibile."
1240343684;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;"ho fatto il chek out alle 14.25 e senza dirmelo anticipatamente mi hanno fatto pagare mezza giornata in più di camera, non lo ho trovato affatto corretto come comportamento"
1240346103;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il bagno luminoso e confortevole"
1240350519;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Inoltre, la struttura è un po' datata e avrebbe bisogno di una rinfrescatina."
1240344803;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Scarafaggi Ascensore lento, se c'è traffico meglio che vai a piedi"
1240347405;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;1;1;0;"tutto bene Direttrice gentile"
1240343664;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione è un po  triste."
1240346989;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"poco silenziosa in quanto porte con aperture minime che fanno passare il chiacchiericcio degli altri ospiti,."
1240344102;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Letti comodi, pulizia in generale della stanza"
1240342560;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Dimensioni della camera molto limitate, adatte per un soggiorno breve di una o due notti."
1240344552;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;"Considerato il rapporto qualità   prezzo, la location e il tipo di hotel non ho riscontrato nulla di negativo."
1240344972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Mai  vista una cosa del genere."
1240349916;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Saletta per la colazione piccola."
1240342703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"ottima posizione per la vicinanza alla tangenziale."
1240343617;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Colazione buona, ma migliorabile."
1240348019;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il vero problema è la prima colazione  assolutamente scadente e pessima, i peggiori 6 euro che abbia mai speso.... caffè di macchinetta dal sapore bruciato, croissant grassi e insipidi, succhi di frutta fatti con la polverina e annacquati, macedonia con frutta al limite dell'ammuffimento...."
1240349048;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;"Camera bella rapportandola al costo e soprattutto pulita"
1240348012;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Finestre affacciate su un balcone interno, accessibile da una scala  non si potevano tenere le tende aperte, per la privacy"
1240345373;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Per quanto riguarda la colazione si può certamente fare di meglio in quanto le torte erano prodotti preconfezionati, buoni ma preconfezionati."
1240348235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione nel centro storico di Napoli invidiabile"
1240347883;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la pulizia della camera e del bagno inadeguata  muffa nelle guarnizioni della doccia e all'interno del box, WC con residui degli ospiti precedenti..."
1240350151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"Se vede che il albergo non è nuovo."
1240345987;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;"Personale cordiale e location spettacolare"
1240350167;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Personale molto cortese ed efficiente."
1240343799;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"In generale, da un hotel del genere, mi aspetto una maggiore pulizia e attenzione ai dettagli delle camere  la tapparella era mezza rotta ."
1240350649;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Migliorerei l'accoglienza al momento della colazione."
1240348956;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Incontrando altri clienti abbiamo saputo di TV rotte e lenzuola sporche."
1240347052;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Cena ottima  Camera confortevole silenziosa e pulita"
1240343508;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;"Posizione ottimale vicino all'ospedale Maggiore dove mi ero recato per fare un corso Pulito,comfort, discreta colazione"
1240343134;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"il bagno ,il terrazzo che non si chiude ,la stanza e l'asciugamano che puzza e lo staff maleducati."
1240348115;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"la colazione è buona, ma non all'altezza di un hotel 4 stelle  soprattutto in merito alla varietà ."
1240345810;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"Il personale della reception è stato gentile ."
1240345241;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;"MIGLIORABILE LA PULIZIA E LA MANUTENZIONE DELLE CAMERE  AD ESEMPIO MOQUETTE DELLE CAMERE DATATA E SPORCA ."
1240350139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"Zona un pochino periferica e non molto pulita anche se tranquilla."
1240348452;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Appena arrivati in stanza  consegnataci come pulita  abbiamo trovato il bagno sporco e appena utilizzato da altri"
1240351528;0;0;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;"HOTEL molto bello, camere spaziose, posizione centralissima e comoda, in pieno centro, staff all'altezza, sicuramente da consigliare, considerato il rapporto qualità prezzo."
1240349292;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"materasso non degno del nome, scomodissimo  2 materassi sottili uno sopra l'altro e ricoperti da una cerata rumorosa e imbarazzante   e camera più piccola dei 18 mq dichiarati e prenotati."
1240349754;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"ma l affaccio era in un cortile interno purtroppo quindi non bello a vedersi."
1240343319;1;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Tutto  Un disastro dall arrivo da l hotel viennese siamo andati in altra strada dove ci sta l altro b b yennese two uno schifo totale bagno sporchissimo peli e capelli attaccati alle piastrelle, doccia con scarico messo alla meglio, pareti umide box doccia marcio, la stanza con buchi al muro sporco ecc atrio un vero squallore l ascensore e la tromba delle scale credo non sia mai stato pulito insomma da evitare al 100"
1240346686;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Aria condizionata rumorosa e la finestra non apribile."
1240348819;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;"camera spaziosa e confortevole anche se la vista sul retro dell'edificio non ottimale."
1240351580;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Camera silenziosa nonostante si trovi su una via trafficata."
1240344449;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Per il pagamento accettano solo contanti, no carte di credito o prepagate."
1240345258;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La colazione potrebbe essere più variegata e la pulizia dei corridoi e delle scale non è buona"
1240343391;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Parcheggio a pagamento o insufficiente all'aperto"
1240342401;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La posizione , letto molto comodo."
1240349143;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"La prima colazione del secondo giorno non adeguata al numero di clienti."
1240346912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;"Palazzo antico veramente bello."
1240347980;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"Tutto sommato il personale incompetente"
1240346517;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Muri come carta velina e la mattina anche odore di fumo."
